name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,rating,review_count,completeness_score,industry_priority,recommended_service,source,scraped_at
عبده ألمانيا,car_rental,Mount Lebanon,LB,"شارع الأخوين رحباني, أنطلياس",33.9175329,35.5872473,+961 4 411 310,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
مسعد,fast_food,North Lebanon,LB,,34.1247169,35.6489922,+9619856030,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
فاركم,mobile_phone,Mount Lebanon,LB,شارع 19,33.8879216,35.5591609,+961 1 888 232,farcom.lb@gmail.com,,,,,,,3,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
M.K Trading,pharmacy,Mount Lebanon,LB,أتستراد البحر,33.897316,35.5584158,+9611876037,michoco50@hotmail.com,http://www.chocoreyo.com,False,,,,,4,medium,Website rebuild + maintenance,osm,2026-05-04T11:47:22.388875Z
Zen Spa,cosmetics,Bekaa,LB,Ksara round point,33.8223529,35.8892255,+9618507906,info@zenspalebanon.com,http://www.zenspalebanon.com,False,,,,,4,high,Website rebuild + maintenance,osm,2026-05-04T11:47:22.388875Z
Chezena,beauty,Bekaa,LB,ksara round point,33.8229535,35.8901946,+961 8 507 860,info@chezena.com,http://www.chezena.com,True,,,,,4,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
مستشفى سرحال,hospital,Mount Lebanon,LB,,33.9149893,35.6085047,+9614405050,h.serhal@sodetel.net.lb,http://www.hopitaldrsserhal.com/,True,https://m.facebook.com/profile.php?id=551897948172594,,,,4,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Dani Cell,mobile_phone,Mount Lebanon,LB,,33.7928606,35.4925874,+9615804319,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
عيادة سبليني,clinic,Beirut,LB,Boulevard Saëb Salam,33.8777804,35.5032947,+9611660940,drsiblini@gmail.com,,,,,,,3,high,Lead-gen website + Google Ads launch,osm,2026-05-04T11:47:22.388875Z
صيدليّة ألما,pharmacy,Beirut,LB,,33.89239,35.499787,+9611377041,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
صيدلية شهاب,pharmacy,Beirut,LB,,33.8893223,35.5024125,+9611663600,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
صيدلية سوبركير,pharmacy,Beirut,LB,,33.8688261,35.5169748,+9611382388,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
د. تحسين الثمين,dentist,North Lebanon,LB,Fouad Chihab,34.4402481,35.8386382,+9616625631,,,,,,,,2,high,Lead-gen website + Google Ads launch,osm,2026-05-04T11:47:22.388875Z
مستشفی البيسار,hospital,North Lebanon,LB,,34.4394104,35.8402355,+9616432267;+961430365,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
شركة دريلرز,hardware,North Lebanon,LB,الثقافة,34.4404609,35.8384828,+9616425054,,http://www.drillerz.com,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Tallet Nasr,restaurant,Mount Lebanon,LB,,33.9083844,35.676303,+9614983549,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
المستشفى اللبناني الإيطالي,hospital,South Lebanon,LB,,33.2536563,35.2246045,+9617344423,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Moulin d'Or,fast_food,North Lebanon,LB,جبيل,34.123729,35.6572523,+9619543999,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
مطعم كرم,restaurant,Akkar,LB,"طريق كفرنون القطلبة, القبيات",34.5676287,36.2809484,+9616350227,info@karams.org,http://www.karams.org,True,,,,,4,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Library samaha,books,Mount Lebanon,LB,ghadir jounie,33.977884,35.631721,+9619900353,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
مصبغة بلازا,laundry,Beirut,LB,شارع بني معروف,33.8902191,35.4869465,+9611740260,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
KBC Workwear,tailor,Mount Lebanon,LB,,33.9657284,35.6169879,+9619219811,info@kbcworkwear.com,http://www.kbcworkwear.com,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Maison de la Sécurité,computer,Mount Lebanon,LB,"1068, Route Principale de Broumana;, Mansouriyé",33.8585894,35.5640627,+9614534861,mdls@dm.net.lb,,,,,,,3,high,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
سنتر فنزويلا,clothes,Mount Lebanon,LB,Rue Fouad Chehab,33.982559,35.6302251,+9619635019,domestica.jose@yahoo.com,,,,,,,3,high,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Dr Fadi Geara,doctors,Mount Lebanon,LB,Rue 5,33.9494942,35.6511304,+961 9 237 651,fadi.geara@usj.edu.lb,,,,,,,3,high,Lead-gen website + Google Ads launch,osm,2026-05-04T11:47:22.388875Z
فندق كميلوت,hotel,Mount Lebanon,LB,,34.007014,35.6487752,+9619855222,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
سوبرماركت خوري,supermarket,North Lebanon,LB,Route Jrâne,34.2202044,35.7150534,+9616720888,,,,,,,,2,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
White City,convenience,Mount Lebanon,LB,Abi El-Lameh Street,33.890727,35.567844,+9611886880,,http://whitecity.com,False,,,,,3,medium,Website rebuild + maintenance,osm,2026-05-04T11:47:22.388875Z
منزل أبي راشد,guest_house,North Lebanon,LB,Dahr El-Arbeh,34.2340397,35.7157337,+9616720323,mhabeeabirached@gmail.com,https://www.couchsurfing.com/people/mhabe-camil-abirached,True,,,,,4,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
صالون وسام بو غصن للسيدات,hairdresser,Mount Lebanon,LB,Bsalim exit,33.9003137,35.5982382,+9614723760,wissamboughosn@hotmail.com,,,,,,,3,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
سانت ميشال بيت شباب,pharmacy,Mount Lebanon,LB,,33.9253918,35.6777882,+961 4 983 703,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
اوبتيك الرشيد,optician,North Lebanon,LB,شارع عزمي بك,34.4385498,35.8378217,+9616628354,,,,,,,,2,high,Lead-gen website + Google Ads launch,osm,2026-05-04T11:47:22.388875Z
Saradar Bank,bank,Beirut,LB,جادة شارل مالك,33.892783,35.5089121,+9611339000,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
أندريه مارشا,jewelry,Beirut,LB,"55, Selim Abdel Adi",33.8905356,35.5141194,+9611337077,,https://www.andremarcha.com,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
ماء الذهب للعطور,beauty,Beirut,LB,شارع عمر بن عبد العزيز,33.8979292,35.4841202,+9611750815,hamra.maaalthahab@gmail.com,,,,,,,3,high,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Bchamoun Specialty Hospital,hospital,Mount Lebanon,LB,"Bchamoun, Lebanon",33.783049,35.5233361,05 270 970,,,,https://www.facebook.com/bshamounspecialtyhospital,https://www.instagram.com/explore/locations/1024176296/lebanon/beirut-lebanon/bchamoun-speciality-hospital,3.6,98,3,medium,Website launch + capture their existing audience,google_places|osm,2026-05-04T11:47:22.394171Z
صيدلية الحكمة,pharmacy,Beirut,LB,,33.8899814,35.4996836,+9611845877,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
سي سويت,convenience,Beirut,LB,"1 طريق, سن الفيل",33.8733363,35.5414282,+9611512225,info@seasweet.com,https://www.seasweet.com/,True,,,,,4,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
إميليو,confectionery,Mount Lebanon,LB,شارع 72,33.8423508,35.5326813,+9615460158,,http://www.emilioshop.com,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
فندق وايت,hotel,Mount Lebanon,LB,,34.0394999,35.6844277,+961 9 740 910,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
صيدلية إلسي,pharmacy,Mount Lebanon,LB,,34.0344958,35.6694419,+961 9 741 300,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Primutech s.a.r.l.,electronics,Mount Lebanon,LB,Akram Radwan str.,33.7914152,35.485847,+9615811013,,http://wwe.primutech.com,False,,,,,3,medium,Website rebuild + maintenance,osm,2026-05-04T11:47:22.388875Z
غريس,motel,Mount Lebanon,LB,طريق برمانا الرئيسية,33.885046,35.6382056,+9614960715,,,,,,,,2,high,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
فتدق ديو روي,hotel,Beirut,LB,,33.8915246,35.5105761,+961 1 798 801,,http://www.duroyhotel.com,True,,,,,2,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Malena,restaurant,North Lebanon,LB,,34.1213409,35.6442473,+961 9 544 111,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Bay Rock,restaurant,Beirut,LB,شارع فرسان الهيكل,33.8906881,35.4716054,+961 1 796 700,,https://bayrockcafe.com/,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Chef Jack,restaurant,Mount Lebanon,LB,Rond Point Wakim,33.8699535,35.6077322,+961 4 870 324,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Il Palmito,restaurant,Mount Lebanon,LB,,33.8731393,35.6111137,+961 4 874 079,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
فرن بدارو ستريت,bakery,Beirut,LB,,33.8739835,35.51615,+9611381232,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Jean-Claude,restaurant,Beirut,LB,"Achrafieh Debbas, بيروت",33.8922174,35.5194833,+9611333532,info@breakfast-barn.com,https://www.breakfast-barn.com/,True,,,,,4,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
L'Abeille d'Or,bakery,Beirut,LB,,33.8882891,35.5248539,+9611204714,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
سانت جاك زكريت,pharmacy,Mount Lebanon,LB,,33.9366818,35.6299333,+9614915730,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
ة مربوطة,restaurant,Beirut,LB,Hamra,33.8958908,35.4828701,+961 1 743 882,,,,https://www.facebook.com/tmarbouta/,,,,3,high,Website launch + capture their existing audience,osm,2026-05-04T11:47:22.388875Z
Kampaï,restaurant,Beirut,LB,شارع رفيق سلوم,33.8991653,35.5006417,+961 1 999 093,,http://www.kampai.co,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
صيدلية الصباح,pharmacy,Mount Lebanon,LB,الضبية,33.9492897,35.5954365,+9614544337,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
دار الحوراء الطبي,clinic,Beirut,LB,"بئر العبد, حارة حريك",33.8549457,35.5117937,+9611544889,,,,,,,,2,high,Lead-gen website + Google Ads launch,osm,2026-05-04T11:47:22.388875Z
Resto Ghazar,restaurant,Mount Lebanon,LB,,33.9136338,35.5862727,+961 4 408 060,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
المنازل,guest_house,Akkar,LB,القبيات,34.5668178,36.2797343,+9616350991,lesdemeureskobayth@gmail.com,,,,,,,3,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Bon Goût,confectionery,North Lebanon,LB,,34.4386038,35.8373664,+9616431503,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Rassif Coffee & Tea,cafe,North Lebanon,LB,شارع عشير الدايه,34.423443,35.8263942,+9616412772,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
شركة برودانت,dentist,Beirut,LB,,33.8829203,35.525581,+9614717332,,https://prodent-me.com/,True,,,,,2,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Roland El Murr,driving_school,Beirut,LB,,33.8867924,35.5283434,+9611326200,,https://www.facebook.com/pages/Roland-El-Murr-Driving-School,True,,,,,2,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Divvy,restaurant,Beirut,LB,,33.8970409,35.525162,+961 1 444 020,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
مستشفى الراعي,hospital,South Lebanon,LB,صيدا سينيق,33.5316527,35.3624088,+9617222023;+9617222024;+9617222025,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Librairie Freiha,stationery,Beirut,LB,"شارع ساسين, الاشرفية",33.8859181,35.520522,+9611324204,info@frayhamedia.com,http://www.frayhamedia.com,True,,,,,4,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
فرن الوفاء,bakery,South Lebanon,LB,طريق صيدا القديمة,33.8680505,35.5160366,+961 1 383 675,,http://alwafaabakery.com/,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Socrate Restaurant,restaurant,Beirut,LB,"شارع 64, بيروت",33.8660247,35.487544,+961 1 846646,,https://www.socrate.com,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Helado,ice_cream,Mount Lebanon,LB,,34.0002815,35.6490489,+9619938897,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Caesar's Park Hotel,hotel,Beirut,LB,,33.8925519,35.484219,+961747711,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Crepaway,restaurant,Beirut,LB,Hamra Street,33.8963489,35.4783316,+961 1 289 389,,http://www.crepaway.com/,True,https://m.facebook.com/crepaway/,,,,4,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
ملحمة البتول,butcher,Akkar,LB,,34.5892575,36.2292191,+9616830601,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Rose d'Art,florist,Beirut,LB,,33.8751907,35.5236027,+9611612694,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Carrefour,supermarket,Beirut,LB,,33.8610892,35.5296799,+961 1 296 300,,https://www.carrefourlebanon.com/,False,,,,,2,medium,Website rebuild + maintenance,osm,2026-05-04T11:47:22.388875Z
Caravan Serail,restaurant,Beirut,LB,Rue Commodor,33.8951501,35.4806784,+9611350199,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
فروج طارق,restaurant,Beirut,LB,,33.8480115,35.5074415,+9611559454,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
فندق لا ميراج,hotel,Mount Lebanon,LB,أتستراد البحر,34.0086343,35.648647,+9619851636,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
The Standard II,hotel,Beirut,LB,,33.8976837,35.483667,+9611735832,info@beiruthome.com,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Cash and Carry,garden_centre,Beirut,LB,,33.8859122,35.4822217,+9611788711,info@candclb.com,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Pizza guys,fast_food,Beirut,LB,,33.895079,35.5149887,+9611447441,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
El Qontar Guesthouse,hostel,Mount Lebanon,LB,,33.8909494,35.7411052,+9614295043,,,,,,,,1,high,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Mr. Brown,restaurant,Beirut,LB,جادة إلياس سركيس,33.8867289,35.5176563,+9611745545,,https://mrbrowndiner.com/,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
المولينو,restaurant,North Lebanon,LB,,34.1225485,35.6431934,+961 9 541 555,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
المدرسة الأنطوانيّة - جمهور,school,Mount Lebanon,LB,,33.8271998,35.5601773,+961 5 453 233,info@antonines-hazmieh.edu.lb,https://www.antonines-hazmieh.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Soto Liban,restaurant,Beirut,LB,شارع إبراهيم عبد العال,33.896631,35.4824971,+9611744144,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
كمبيوتر أيكو,computer,Mount Lebanon,LB,طريق ميرنا الشالوحي,33.8853399,35.5468393,+9611488106,,http://www.computerecho.com,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Toy House,toys,Mount Lebanon,LB,"أتستراد البحر, عاليه",33.8065061,35.5999714,+961 5 558 124,toyhouse-lb@hotmail.com,http://www.toyhouse-lb.com,False,,,,,4,medium,Website rebuild + maintenance,osm,2026-05-04T11:47:22.388875Z
Darseen Restaurant,restaurant,Mount Lebanon,LB,sea road zouk,33.9781179,35.6131547,+9619221067,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
master peintures,hardware,Beirut,LB,"42, أوتوستراد هادي نصرالله",33.8498718,35.5155769,+9611542880,master_paints@hotmail.com,,,,,,,3,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
أنتز,gift,Beirut,LB,,33.8987939,35.4808545,+9613184211,,,,,https://www.instagram.com/antsinsta/,,,2,medium,E-commerce launch + Instagram-to-store funnel,osm,2026-05-04T11:47:22.388875Z
ألدورادو,clothes,North Lebanon,LB,,34.1232351,35.6525752,+9619542153,,,,,,,,1,high,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
عيادة بيروت للعيون دكتور الكسندر عاصي,clinic,Beirut,LB,جادة سامي الصلح,33.8751539,35.5181241,+9611399299,,http://www.beiruteyeclinic.com/,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Ferdinand,bar,Beirut,LB,شارع المهتما غاندي,33.8970906,35.4800335,+9611355955,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Basic Outlet,variety_store,Beirut,LB,,33.8528812,35.5383466,+961 5 953 140,,https://basicoutletstores.com/,True,,,,,2,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
فنيش,variety_store,Beirut,LB,Odaimi Street,33.8545439,35.5054623,+9611540786,hasanfneish@hotmail.com,,,,,,,3,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Siena Hotel,hotel,Mount Lebanon,LB,,34.0063773,35.6464615,+9619854472,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Luxor Hotel,hotel,Mount Lebanon,LB,,34.0061905,35.6465755,+9619852002,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
